farm_id,state,crop,variety,planting_date,area_ha,expected_yield_t_ha,harvest_date,actual_yield_t_ha
FARM-025198,Edo,oil_palm,OIL_PALM-V3,2022-06-20,0.79,3.84,2022-10-09,5.31
FARM-002507,Oyo,sorghum,SORGHUM-LOCAL,2022-07-10,0.33,1.53,2022-11-04,1.4
FARM-031629,Sokoto,cocoa,COCOA-V1,2022-10-01,2.44,0.37,2023-04-21,0.44
FARM-028110,Delta,sorghum,SORGHUM-V2,2022-06-18,1.92,1.5,2022-10-17,1.43
FARM-000003,Kaduna,oil_palm,OIL_PALM-V3,2022-01-14,0.68,4.02,2022-04-20,4.83
FARM-027433,Kaduna,yam,YAM-V3,2022-03-15,0.46,11.96,2022-11-10,9.44
FARM-046568,Kogi,rice,RICE-LOCAL,2024-05-27,0.8,3.0,2024-10-02,3.19
FARM-014263,Delta,rice,RICE-V3,2022-05-15,0.62,3.02,2022-09-18,2.94
FARM-026903,Benue,cassava,CASSAVA-V3,2023-05-07,0.82,8.58,2024-02-22,8.08
FARM-042712,Rivers,sorghum,SORGHUM-V1,2024-06-17,0.95,1.72,2024-10-02,2.27
FARM-022109,Kaduna,sorghum,SORGHUM-LOCAL,2023-05-25,1.18,1.51,2023-09-25,1.94
FARM-044800,Kwara,groundnut,GROUNDNUT-V2,2023-07-06,1.56,1.38,2023-10-23,2.26
FARM-020021,Rivers,cocoa,COCOA-V2,2024-03-26,0.69,0.39,2024-11-03,0.19
FARM-023890,Zamfara,cassava,CASSAVA-V1,2023-07-17,0.58,7.6,2024-07-10,4.0
FARM-003159,Rivers,sorghum,SORGHUM-V3,2022-06-26,2.67,1.58,2022-10-11,2.38
FARM-015553,Gombe,millet,MILLET-V1,2023-06-21,2.17,1.32,2023-10-17,0.91
FARM-036369,Ondo,rice,RICE-V2,2024-06-25,0.38,3.66,2024-10-30,3.07
FARM-006509,Ebonyi,rice,RICE-V3,2024-05-13,1.83,3.17,2024-09-19,3.12
FARM-034652,Kaduna,millet,MILLET-V2,2023-07-16,0.3,1.19,2023-10-24,0.48
FARM-003204,Taraba,cassava,CASSAVA-V1,2024-12-09,0.58,10.88,2026-05-25,13.96
FARM-049303,Bayelsa,sorghum,SORGHUM-V2,2022-07-19,2.12,1.66,2022-10-31,1.1
FARM-028477,Cross River,rice,RICE-V1,2023-05-15,0.84,2.58,2023-10-02,2.97
FARM-013596,Kaduna,sorghum,SORGHUM-V3,2023-07-05,8.55,1.15,2023-11-06,1.23
FARM-023013,Kaduna,groundnut,GROUNDNUT-V3,2023-07-28,1.48,1.29,2023-10-29,1.11
FARM-003515,Jigawa,groundnut,GROUNDNUT-V3,2024-05-12,1.31,0.79,2024-09-05,0.66
FARM-045420,Enugu,soybean,SOYBEAN-LOCAL,2022-04-25,0.95,1.38,2022-08-13,1.81
FARM-048538,Yobe,soybean,SOYBEAN-V2,2023-09-21,1.87,0.73,2024-01-17,0.5
FARM-004415,Jigawa,maize,MAIZE-V3,2023-06-23,0.71,1.25,2023-09-23,1.25
FARM-039313,Abia,millet,MILLET-V1,2023-05-06,9.98,1.43,2023-08-31,1.6
FARM-036053,Zamfara,oil_palm,OIL_PALM-LOCAL,2023-03-10,0.53,1.99,2023-06-18,2.97
FARM-006139,Bayelsa,millet,MILLET-V3,2023-05-02,0.42,1.27,2023-08-11,0.71
FARM-027722,Ondo,oil_palm,OIL_PALM-LOCAL,2022-01-18,1.92,3.25,2022-05-16,3.45
FARM-016396,Borno,soybean,SOYBEAN-V1,2023-09-27,0.52,0.67,2024-01-23,0.71
FARM-020009,Delta,groundnut,GROUNDNUT-V2,2023-05-03,1.43,1.68,2023-08-11,2.25
FARM-021760,Yobe,rice,RICE-V2,2022-05-10,0.46,1.28,2022-09-07,2.82
FARM-023000,Sokoto,maize,MAIZE-V3,2023-11-05,1.01,1.85,2024-03-01,1.05
FARM-034434,Ekiti,cocoa,COCOA-V1,2022-02-20,10.54,0.37,2023-02-15,0.44
FARM-040173,Cross River,oil_palm,OIL_PALM-LOCAL,2022-11-21,1.13,4.48,2023-03-16,4.56
FARM-043815,Rivers,cocoa,COCOA-V2,2022-05-07,1.11,0.41,2023-02-21,0.2
FARM-039560,Zamfara,sorghum,SORGHUM-V2,2023-06-13,2.2,1.08,2023-10-16,1.32
FARM-029055,Bayelsa,oil_palm,OIL_PALM-V1,2023-01-08,0.56,3.51,2023-04-19,3.72
FARM-018237,Jigawa,groundnut,GROUNDNUT-LOCAL,2023-06-21,1.29,1.0,2023-10-15,0.79
FARM-025980,Ebonyi,sorghum,SORGHUM-V3,2022-05-15,1.74,1.55,2022-08-23,1.9
FARM-005129,Ekiti,groundnut,GROUNDNUT-V3,2023-06-15,1.59,1.52,2023-09-18,1.13
FARM-004119,Ebonyi,groundnut,GROUNDNUT-LOCAL,2022-05-09,0.33,1.49,2022-08-09,1.22
FARM-037667,Kebbi,rice,RICE-LOCAL,2023-07-24,0.42,2.49,2023-12-06,1.66
FARM-015731,Osun,millet,MILLET-V2,2022-05-11,9.43,1.49,2022-08-24,2.24
FARM-030419,Plateau,rice,RICE-LOCAL,2022-07-11,3.24,3.35,2022-11-28,2.26
FARM-002043,Cross River,cocoa,COCOA-V2,2024-02-07,0.86,0.36,2025-01-28,0.29
FARM-019163,FCT,sorghum,SORGHUM-V2,2024-07-16,1.82,1.15,2024-10-31,0.92
FARM-023220,Enugu,groundnut,GROUNDNUT-V2,2024-05-05,0.67,1.61,2024-08-12,1.39
FARM-027253,Oyo,maize,MAIZE-V1,2022-06-16,1.24,2.5,2022-09-17,2.31
FARM-048991,Kaduna,soybean,SOYBEAN-V3,2022-06-10,0.99,1.38,2022-10-03,1.37
FARM-013125,Ogun,sorghum,SORGHUM-V2,2023-06-25,2.26,1.5,2023-10-18,1.43
FARM-000092,Bauchi,maize,MAIZE-LOCAL,2022-05-01,0.13,2.26,2022-08-21,2.21
FARM-049505,Anambra,yam,YAM-V1,2023-04-27,0.81,14.26,2023-12-15,9.29
FARM-013424,Sokoto,groundnut,GROUNDNUT-V3,2024-06-13,0.62,0.92,2024-09-17,0.92
FARM-001337,Taraba,cocoa,COCOA-LOCAL,2023-10-17,1.54,0.42,2024-09-22,0.19
FARM-020243,Taraba,maize,MAIZE-V3,2023-11-14,1.92,1.94,2024-02-15,1.42
FARM-020965,Enugu,rice,RICE-V2,2022-05-22,2.58,2.74,2022-09-27,3.39
FARM-025189,Sokoto,millet,MILLET-V3,2024-06-18,0.66,1.09,2024-09-23,1.12
FARM-035321,Rivers,maize,MAIZE-LOCAL,2024-10-07,1.63,1.95,2025-01-09,1.91
FARM-027172,Borno,soybean,SOYBEAN-V1,2024-08-21,3.23,0.51,2024-12-05,0.5
FARM-002260,Kano,millet,MILLET-V1,2022-05-22,0.52,1.21,2022-08-24,1.08
FARM-048311,Delta,yam,YAM-LOCAL,2023-04-02,0.38,10.33,2024-01-19,11.97
FARM-024883,Kebbi,soybean,SOYBEAN-LOCAL,2022-08-07,1.81,1.12,2022-11-24,1.33
FARM-043953,Osun,yam,YAM-V1,2024-03-09,0.86,12.69,2024-11-05,9.07
FARM-042169,Plateau,rice,RICE-V1,2023-05-25,2.28,2.64,2023-10-07,1.41
FARM-001754,Kano,rice,RICE-V3,2024-07-06,2.33,2.64,2024-11-28,2.39
FARM-049721,Jigawa,maize,MAIZE-V1,2024-10-03,2.04,1.65,2025-01-17,1.76
FARM-030560,Oyo,soybean,SOYBEAN-V2,2024-04-02,0.5,1.87,2024-07-01,1.89
FARM-014913,Jigawa,maize,MAIZE-V1,2024-06-20,3.6,1.48,2024-10-14,2.4
FARM-007401,Ekiti,yam,YAM-V2,2023-03-15,2.04,10.84,2023-11-05,10.48
FARM-006774,Cross River,groundnut,GROUNDNUT-LOCAL,2022-05-23,0.61,1.58,2022-09-02,1.92
FARM-018146,Niger,rice,RICE-V1,2024-07-12,0.54,3.16,2024-11-14,5.23
FARM-025324,Plateau,oil_palm,OIL_PALM-V1,2024-10-07,1.11,4.1,2025-01-16,5.32
FARM-012320,Bayelsa,millet,MILLET-V2,2022-07-03,1.73,1.09,2022-10-04,0.71
FARM-039429,FCT,millet,MILLET-V2,2022-07-16,3.39,1.08,2022-11-04,1.14
FARM-024253,Plateau,yam,YAM-V3,2023-02-02,2.36,9.92,2023-10-10,9.81
FARM-039337,Benue,soybean,SOYBEAN-V3,2023-01-14,1.11,1.4,2023-04-14,1.44
FARM-016745,Oyo,millet,MILLET-V1,2022-05-28,3.16,1.17,2022-09-19,1.14
FARM-029483,Bayelsa,yam,YAM-LOCAL,2024-02-08,0.44,11.27,2024-09-05,9.71
FARM-000573,Nasarawa,groundnut,GROUNDNUT-LOCAL,2023-05-27,1.78,1.42,2023-09-19,2.13
FARM-006308,Ogun,cocoa,COCOA-V3,2023-05-06,1.49,0.4,2024-04-01,0.4
FARM-016725,Kaduna,oil_palm,OIL_PALM-V1,2023-03-24,0.88,3.96,2023-06-22,3.03
FARM-000588,Ebonyi,cassava,CASSAVA-V1,2024-10-12,0.4,12.25,2025-08-20,14.29
FARM-027119,Cross River,soybean,SOYBEAN-V2,2024-03-27,0.25,1.76,2024-07-07,1.12
FARM-012079,FCT,oil_palm,OIL_PALM-LOCAL,2023-07-13,1.36,4.07,2023-10-24,3.25
FARM-049918,Zamfara,yam,YAM-V2,2024-02-14,1.12,8.05,2024-11-17,7.9
FARM-028956,Ondo,sorghum,SORGHUM-V3,2022-05-25,4.88,1.78,2022-09-25,1.95
FARM-019625,Borno,soybean,SOYBEAN-V1,2024-08-05,1.81,0.56,2024-11-26,0.89
FARM-002224,Niger,maize,MAIZE-V1,2024-11-03,1.75,2.14,2025-02-13,2.25
FARM-030928,Edo,cassava,CASSAVA-V3,2024-07-27,1.95,12.0,2025-10-02,13.84
FARM-046591,Lagos,oil_palm,OIL_PALM-V1,2022-12-14,1.23,3.43,2023-04-09,3.49
FARM-040072,Kebbi,soybean,SOYBEAN-LOCAL,2024-05-16,4.01,1.03,2024-08-30,0.62
FARM-035607,Yobe,oil_palm,OIL_PALM-LOCAL,2023-02-24,0.43,1.63,2023-06-12,1.67
FARM-041792,Cross River,soybean,SOYBEAN-LOCAL,2022-09-25,1.04,1.78,2023-01-10,1.17
FARM-024224,Edo,sorghum,SORGHUM-V3,2022-06-20,11.19,1.57,2022-10-15,1.61
FARM-025274,Edo,oil_palm,OIL_PALM-V1,2023-07-28,0.38,4.6,2023-10-26,5.79
FARM-024441,Bayelsa,soybean,SOYBEAN-V3,2023-10-19,1.15,1.9,2024-01-19,2.34
FARM-047720,Lagos,oil_palm,OIL_PALM-LOCAL,2023-04-24,3.13,3.32,2023-08-14,1.81
FARM-033173,Niger,millet,MILLET-LOCAL,2023-07-01,1.79,1.11,2023-10-17,1.16
FARM-020085,Katsina,sorghum,SORGHUM-V1,2023-05-01,0.42,1.15,2023-09-03,0.95
FARM-013232,Kwara,sorghum,SORGHUM-V2,2022-07-24,8.24,1.5,2022-11-13,1.12
FARM-026868,Zamfara,cassava,CASSAVA-LOCAL,2023-01-24,2.37,7.57,2024-02-23,6.99
FARM-013522,Plateau,millet,MILLET-LOCAL,2023-07-22,4.57,1.07,2023-11-06,1.44
FARM-023284,Plateau,rice,RICE-V2,2023-05-03,1.46,3.18,2023-09-11,3.17
FARM-020647,Kogi,sorghum,SORGHUM-LOCAL,2023-07-08,1.94,1.3,2023-11-09,1.52
FARM-035427,Zamfara,soybean,SOYBEAN-V3,2022-04-04,0.81,1.02,2022-07-12,1.35
FARM-022031,Kano,soybean,SOYBEAN-V2,2024-01-24,1.56,1.3,2024-05-10,1.42
FARM-037597,Kwara,soybean,SOYBEAN-V1,2024-07-23,3.28,1.43,2024-10-24,1.76
FARM-001146,Osun,maize,MAIZE-V2,2024-04-05,3.3,2.65,2024-07-14,1.09
FARM-041057,Enugu,rice,RICE-V1,2023-06-18,3.2,3.59,2023-10-24,3.38
FARM-021238,Akwa Ibom,millet,MILLET-V3,2024-05-19,1.54,1.41,2024-08-19,1.99
FARM-042624,Zamfara,cocoa,COCOA-V3,2022-11-02,0.8,0.25,2023-06-10,0.25
FARM-019818,Cross River,maize,MAIZE-V1,2024-11-03,1.2,1.96,2025-02-10,1.51
FARM-042829,Jigawa,cassava,CASSAVA-LOCAL,2024-01-10,3.31,6.84,2025-03-22,4.11
FARM-024468,Kogi,cocoa,COCOA-V2,2023-08-10,2.32,0.33,2024-04-05,0.48
FARM-006408,Ondo,groundnut,GROUNDNUT-LOCAL,2024-07-21,0.9,1.43,2024-11-10,1.74
FARM-030360,Cross River,cassava,CASSAVA-V2,2023-07-12,1.4,10.22,2024-10-28,7.97
FARM-044837,Borno,groundnut,GROUNDNUT-LOCAL,2022-05-24,5.41,0.48,2022-08-30,1.21
FARM-011640,Kebbi,sorghum,SORGHUM-LOCAL,2022-05-07,0.68,1.35,2022-09-05,1.29
FARM-027190,Kogi,sorghum,SORGHUM-V2,2023-05-21,5.46,1.4,2023-09-27,1.3
FARM-014179,Abia,maize,MAIZE-LOCAL,2023-11-26,2.83,1.9,2024-02-27,2.27
FARM-032042,Cross River,yam,YAM-V1,2023-03-14,10.28,11.4,2023-11-16,10.29
FARM-011614,Sokoto,sorghum,SORGHUM-LOCAL,2022-07-07,1.55,1.05,2022-10-25,1.05
FARM-017244,Kano,sorghum,SORGHUM-V2,2022-06-10,2.53,1.4,2022-10-16,1.0
FARM-040965,Ondo,sorghum,SORGHUM-LOCAL,2024-07-28,1.5,1.85,2024-11-22,2.74
FARM-001926,Sokoto,rice,RICE-LOCAL,2023-07-26,0.72,2.14,2023-12-17,1.05
FARM-017255,Borno,rice,RICE-LOCAL,2022-07-08,1.43,1.02,2022-11-29,1.0
FARM-048443,Katsina,millet,MILLET-LOCAL,2024-05-24,0.56,0.89,2024-09-09,0.99
FARM-006677,Adamawa,groundnut,GROUNDNUT-V1,2022-06-13,2.92,0.87,2022-09-11,0.4
FARM-035047,Ogun,rice,RICE-LOCAL,2022-07-09,2.37,2.83,2022-11-19,3.46
FARM-030394,Edo,rice,RICE-V2,2023-05-01,1.82,2.89,2023-09-03,1.62
FARM-025655,Bayelsa,cocoa,COCOA-LOCAL,2023-07-02,0.73,0.46,2024-02-15,0.43
FARM-048501,Zamfara,rice,RICE-V1,2023-06-28,1.96,2.01,2023-11-01,3.08
FARM-010514,Benue,cocoa,COCOA-V2,2023-03-15,0.27,0.48,2023-10-06,0.46
FARM-004917,Nasarawa,oil_palm,OIL_PALM-V1,2023-01-27,1.44,2.95,2023-05-23,1.72
FARM-010910,Nasarawa,groundnut,GROUNDNUT-LOCAL,2024-06-28,3.78,1.04,2024-10-01,0.4
FARM-044819,Lagos,cassava,CASSAVA-LOCAL,2022-07-07,1.84,11.33,2023-09-13,10.76
FARM-022951,Bauchi,rice,RICE-LOCAL,2024-07-14,3.52,2.38,2024-11-12,1.55
FARM-007038,Kogi,groundnut,GROUNDNUT-V3,2024-07-21,2.08,1.24,2024-10-28,2.23
FARM-013234,Kaduna,maize,MAIZE-V2,2022-10-24,1.13,1.89,2023-02-16,2.12
FARM-030542,Jigawa,soybean,SOYBEAN-V1,2024-08-21,3.3,1.02,2024-12-10,1.13
FARM-033725,Kogi,oil_palm,OIL_PALM-V2,2024-04-11,3.27,3.71,2024-07-17,3.82
FARM-038289,Ondo,cassava,CASSAVA-LOCAL,2024-06-14,2.86,12.01,2025-06-16,11.45
FARM-036059,Ogun,yam,YAM-V3,2022-03-01,0.53,10.89,2022-11-09,12.82
FARM-011772,Kogi,yam,YAM-V3,2022-03-26,1.12,9.61,2022-10-23,6.44
FARM-022287,Kaduna,soybean,SOYBEAN-V3,2023-07-16,2.91,1.43,2023-10-14,2.23
FARM-021355,Osun,maize,MAIZE-V1,2023-11-12,0.2,2.73,2024-02-15,3.9
FARM-006988,Ondo,groundnut,GROUNDNUT-V3,2024-07-02,1.34,1.53,2024-10-19,1.23
FARM-038900,Cross River,groundnut,GROUNDNUT-V2,2023-06-05,0.41,1.15,2023-09-17,0.4
FARM-038291,Anambra,maize,MAIZE-V2,2023-04-11,0.83,2.48,2023-08-02,3.39
FARM-018542,FCT,maize,MAIZE-V1,2022-06-17,0.87,2.32,2022-10-08,2.9
FARM-030713,Kogi,oil_palm,OIL_PALM-V1,2024-07-23,0.62,3.97,2024-10-24,2.29
FARM-000759,Benue,groundnut,GROUNDNUT-V3,2022-06-14,4.28,1.56,2022-10-03,1.78
FARM-010526,Gombe,rice,RICE-V1,2022-06-16,2.93,2.58,2022-10-30,3.57
FARM-028528,Ekiti,groundnut,GROUNDNUT-LOCAL,2023-06-04,0.89,1.31,2023-09-18,1.26
FARM-049397,Kebbi,yam,YAM-V3,2024-02-28,1.13,10.17,2024-10-22,9.1
FARM-004325,Abia,groundnut,GROUNDNUT-V2,2024-06-08,4.99,1.33,2024-09-25,1.38
FARM-036084,Bayelsa,cassava,CASSAVA-LOCAL,2024-01-01,0.53,9.18,2025-06-21,8.7
FARM-000017,Gombe,cassava,CASSAVA-V1,2022-08-07,8.69,8.66,2023-09-17,4.86
FARM-016871,Kogi,groundnut,GROUNDNUT-V1,2023-07-10,1.21,1.47,2023-10-16,1.53
FARM-027061,Ogun,soybean,SOYBEAN-LOCAL,2024-02-05,0.6,1.75,2024-05-17,1.2
FARM-038093,Ogun,rice,RICE-V3,2024-05-25,1.71,2.49,2024-10-01,3.36
FARM-049011,Nasarawa,yam,YAM-LOCAL,2023-02-22,0.6,10.93,2023-11-04,12.0
FARM-018769,Zamfara,cocoa,COCOA-V3,2022-01-25,0.62,0.23,2022-07-29,0.11
FARM-003959,Adamawa,cocoa,COCOA-V1,2022-09-05,0.53,0.25,2023-06-09,0.3
FARM-015564,Ondo,yam,YAM-V1,2023-02-10,5.26,12.02,2023-11-12,13.59
FARM-039975,Katsina,cassava,CASSAVA-V1,2023-10-21,0.59,6.09,2024-10-19,7.0
FARM-013166,Benue,groundnut,GROUNDNUT-V1,2024-05-23,0.34,1.47,2024-09-17,0.8
FARM-018621,Jigawa,millet,MILLET-LOCAL,2023-07-13,3.43,0.97,2023-11-03,1.33
FARM-017926,Zamfara,soybean,SOYBEAN-V3,2022-10-12,8.49,1.02,2023-01-12,0.75
FARM-034254,Anambra,maize,MAIZE-V3,2022-10-09,0.51,2.0,2023-01-12,2.7
FARM-036455,Niger,groundnut,GROUNDNUT-V1,2022-07-01,1.32,1.53,2022-10-15,1.7
FARM-035243,Kebbi,yam,YAM-V1,2024-02-14,0.45,10.82,2024-11-11,8.9
FARM-002245,Lagos,cassava,CASSAVA-V2,2023-10-14,0.71,11.59,2024-08-19,13.44
FARM-004977,Edo,cassava,CASSAVA-V3,2024-04-02,0.4,10.2,2025-01-10,9.91
FARM-021980,Akwa Ibom,yam,YAM-V3,2024-02-03,0.73,11.45,2024-10-19,14.43
FARM-049584,Kebbi,cassava,CASSAVA-V2,2024-10-10,1.97,7.66,2025-08-30,6.45
FARM-042986,Osun,rice,RICE-LOCAL,2023-06-12,1.04,2.61,2023-10-25,2.29
FARM-023988,Ondo,rice,RICE-V1,2023-07-26,1.33,2.98,2023-12-07,4.46
FARM-010847,Bayelsa,groundnut,GROUNDNUT-V3,2023-06-24,1.25,1.35,2023-10-21,1.53
FARM-004155,Ondo,maize,MAIZE-LOCAL,2022-06-08,0.79,2.54,2022-09-14,1.6
FARM-008008,Yobe,maize,MAIZE-V2,2024-04-28,1.22,0.89,2024-07-29,1.48
FARM-031581,Kwara,maize,MAIZE-LOCAL,2024-06-02,0.96,2.1,2024-09-02,2.11
FARM-037321,Sokoto,rice,RICE-V1,2023-06-23,3.05,2.17,2023-11-03,2.27
FARM-041872,Lagos,groundnut,GROUNDNUT-LOCAL,2022-07-24,1.37,1.33,2022-10-23,1.69
FARM-026082,Nasarawa,cocoa,COCOA-LOCAL,2022-08-05,1.13,0.39,2023-05-25,0.13
FARM-030641,Katsina,rice,RICE-V1,2023-06-27,0.71,1.69,2023-11-12,1.74
FARM-015758,Ondo,oil_palm,OIL_PALM-V3,2022-01-12,0.49,3.68,2022-05-02,5.46
FARM-007081,Kaduna,sorghum,SORGHUM-LOCAL,2022-07-01,2.27,1.42,2022-11-01,0.87
FARM-030172,Gombe,cassava,CASSAVA-V1,2023-03-18,1.54,7.68,2024-01-24,11.13
FARM-039559,Ebonyi,groundnut,GROUNDNUT-V3,2023-05-16,2.92,1.41,2023-09-04,1.0
FARM-019703,Jigawa,millet,MILLET-V1,2024-07-20,1.9,0.95,2024-11-02,0.41
FARM-013978,Ekiti,sorghum,SORGHUM-V2,2022-07-11,1.82,1.79,2022-10-20,1.72
FARM-012807,Osun,maize,MAIZE-V1,2024-10-08,1.68,2.0,2025-02-03,1.24
FARM-025739,Yobe,millet,MILLET-V3,2024-06-12,1.75,0.49,2024-09-18,0.3
FARM-031372,Gombe,cocoa,COCOA-V1,2023-09-25,0.71,0.41,2024-04-06,0.45
FARM-000236,Bauchi,cocoa,COCOA-LOCAL,2023-07-26,0.76,0.35,2024-05-07,0.32
FARM-045113,Lagos,cocoa,COCOA-V3,2022-12-14,0.88,0.4,2023-06-28,0.28
FARM-019518,Niger,sorghum,SORGHUM-V1,2022-06-28,0.95,1.68,2022-10-08,2.32
FARM-005990,Ondo,rice,RICE-V2,2024-05-25,2.01,2.52,2024-10-20,3.94
FARM-048938,Borno,oil_palm,OIL_PALM-V3,2023-02-14,2.53,1.33,2023-06-11,3.81
FARM-016426,Anambra,oil_palm,OIL_PALM-V3,2022-05-24,0.78,4.59,2022-09-07,3.57
FARM-029526,Zamfara,groundnut,GROUNDNUT-V2,2022-06-10,0.61,0.81,2022-09-21,0.83
FARM-002748,Kaduna,cassava,CASSAVA-V3,2023-01-21,1.94,8.34,2024-07-08,6.13
FARM-001383,Kano,oil_palm,OIL_PALM-LOCAL,2023-09-27,0.83,2.58,2024-01-21,3.12
FARM-048892,Kebbi,cassava,CASSAVA-LOCAL,2022-02-27,0.79,7.93,2023-03-03,9.67
FARM-042075,Bauchi,millet,MILLET-V2,2023-06-09,1.58,0.96,2023-09-28,0.7
FARM-026712,Anambra,millet,MILLET-LOCAL,2023-05-22,1.72,1.36,2023-08-23,0.43
FARM-007170,Yobe,millet,MILLET-V3,2022-05-09,1.1,0.52,2022-08-19,0.3
FARM-022232,FCT,sorghum,SORGHUM-LOCAL,2023-07-11,2.51,1.36,2023-10-31,0.59
FARM-024666,Enugu,rice,RICE-LOCAL,2022-06-08,2.61,2.83,2022-10-08,3.3
FARM-019621,Edo,cocoa,COCOA-V1,2024-12-26,0.41,0.46,2025-07-18,0.18
FARM-040369,FCT,rice,RICE-V1,2024-06-24,2.01,2.35,2024-11-06,1.92
FARM-001829,Kaduna,cocoa,COCOA-V1,2022-02-09,0.23,0.37,2022-12-25,0.19
FARM-019192,Bauchi,rice,RICE-V2,2023-06-23,0.85,2.46,2023-11-18,1.46
FARM-048605,Bayelsa,cocoa,COCOA-LOCAL,2023-09-06,1.64,0.46,2024-08-05,0.51
FARM-033866,Jigawa,oil_palm,OIL_PALM-V2,2023-07-07,1.93,1.97,2023-10-30,2.58
FARM-029551,Katsina,sorghum,SORGHUM-V3,2024-07-27,1.82,1.1,2024-11-22,1.81
FARM-004915,Ogun,sorghum,SORGHUM-LOCAL,2023-06-20,1.12,1.37,2023-10-13,1.28
FARM-003327,Ogun,millet,MILLET-V1,2024-07-15,1.52,1.37,2024-10-13,0.77
FARM-039959,Rivers,sorghum,SORGHUM-V2,2023-05-25,1.15,1.3,2023-09-13,0.38
FARM-021543,Enugu,millet,MILLET-LOCAL,2023-05-17,1.35,1.23,2023-08-15,1.26
FARM-018668,Rivers,cassava,CASSAVA-LOCAL,2023-12-17,4.56,9.36,2024-10-05,6.5
FARM-012489,Akwa Ibom,yam,YAM-V3,2023-03-17,0.7,11.4,2023-12-30,14.3
FARM-023815,Osun,yam,YAM-V1,2022-03-23,1.88,13.48,2022-11-01,12.67
FARM-007357,Lagos,cassava,CASSAVA-LOCAL,2022-01-08,1.46,9.63,2023-04-29,9.21
FARM-040884,Delta,maize,MAIZE-V2,2022-11-13,1.69,1.85,2023-03-08,1.3
FARM-015693,Kano,oil_palm,OIL_PALM-V3,2023-07-21,5.21,3.35,2023-11-15,2.76
FARM-038726,Plateau,groundnut,GROUNDNUT-V2,2023-06-13,1.27,1.27,2023-09-22,1.0
FARM-037674,Delta,oil_palm,OIL_PALM-V2,2024-11-05,0.23,4.44,2025-02-06,4.35
FARM-043585,Gombe,oil_palm,OIL_PALM-V2,2024-09-10,3.28,3.46,2024-12-10,3.16
FARM-036520,Gombe,millet,MILLET-V3,2022-06-13,1.04,1.42,2022-10-08,0.97
FARM-022551,Anambra,oil_palm,OIL_PALM-V1,2022-09-06,0.46,4.19,2022-12-08,5.06
FARM-018992,Bauchi,rice,RICE-V3,2024-07-15,0.88,2.57,2024-11-30,1.2
FARM-016987,Kebbi,sorghum,SORGHUM-LOCAL,2022-07-26,1.36,1.09,2022-11-24,1.38
FARM-023848,Imo,soybean,SOYBEAN-V1,2024-09-09,1.48,1.48,2024-12-22,1.92
FARM-045567,Nasarawa,sorghum,SORGHUM-V3,2023-05-13,0.5,1.57,2023-09-11,1.37
FARM-036765,Plateau,millet,MILLET-V1,2022-05-04,0.69,1.08,2022-08-04,1.23
FARM-046822,Kebbi,millet,MILLET-V3,2024-06-14,1.21,1.13,2024-09-20,1.1
FARM-025274,Anambra,maize,MAIZE-LOCAL,2023-04-28,1.4,2.74,2023-08-03,3.21
FARM-040416,Akwa Ibom,sorghum,SORGHUM-V3,2022-07-16,0.53,1.65,2022-10-28,1.83
FARM-032106,Kogi,oil_palm,OIL_PALM-V3,2024-12-07,0.97,2.98,2025-03-18,2.04
FARM-023872,Taraba,rice,RICE-V3,2024-07-28,1.95,3.15,2024-12-06,2.46
FARM-022427,Gombe,cocoa,COCOA-V3,2023-09-08,1.11,0.48,2024-06-03,0.22
FARM-033591,Enugu,soybean,SOYBEAN-V3,2023-09-27,2.48,1.78,2023-12-29,1.43
FARM-025975,Delta,cassava,CASSAVA-V3,2023-11-26,3.03,11.03,2024-11-18,13.19
FARM-028824,Rivers,soybean,SOYBEAN-V1,2023-03-19,2.22,1.46,2023-07-12,0.64
FARM-002744,Rivers,cassava,CASSAVA-V1,2023-12-12,0.4,12.34,2025-02-25,12.05
FARM-029355,Borno,millet,MILLET-V3,2024-07-14,1.02,0.49,2024-10-22,0.64
FARM-000415,Lagos,cassava,CASSAVA-V2,2022-01-20,1.23,10.83,2023-02-13,12.64
FARM-022500,Ekiti,maize,MAIZE-V3,2024-04-16,0.7,2.09,2024-08-13,2.38
FARM-011472,Yobe,oil_palm,OIL_PALM-LOCAL,2023-03-08,0.89,1.42,2023-06-15,1.06
FARM-001040,Adamawa,groundnut,GROUNDNUT-V2,2023-05-18,0.8,1.05,2023-08-20,0.61
FARM-023350,Yobe,cassava,CASSAVA-LOCAL,2022-02-17,0.14,4.77,2023-03-11,4.0
FARM-025482,Yobe,soybean,SOYBEAN-V3,2024-08-19,1.26,0.7,2024-12-12,0.74
FARM-044925,Borno,maize,MAIZE-LOCAL,2022-04-27,4.44,0.72,2022-08-19,0.94
FARM-035022,Ebonyi,soybean,SOYBEAN-V2,2024-09-11,3.22,1.59,2024-12-28,1.64
FARM-047920,Kaduna,soybean,SOYBEAN-V1,2022-07-18,0.54,1.43,2022-10-27,1.22
FARM-006247,Plateau,soybean,SOYBEAN-V1,2024-05-18,1.97,1.71,2024-09-08,2.05
FARM-001312,Ebonyi,sorghum,SORGHUM-LOCAL,2022-05-14,0.62,1.71,2022-09-18,1.65
FARM-043299,Niger,cassava,CASSAVA-V1,2022-02-16,5.15,11.05,2023-03-19,9.12
FARM-036955,Kwara,cocoa,COCOA-V1,2022-03-21,0.41,0.34,2023-03-02,0.47
